allele1,allele2,similarity,overlap
B2720,A0101,0.0,16
B2720,E0101,nan,0
B2720,A2402,nan,0
B2720,A2403,0.0,1
B2720,B1401,nan,0
B2720,B1402,nan,0
B2720,A3301,nan,0
B2720,A3/11,nan,0
B2720,A6823,0.9375,16
B2720,B4801,0.625,16
B2720,C0702,0.5,26
B2720,B4201,nan,0
B2720,B2704,nan,0
B2720,B4202,nan,0
B2720,B2702,nan,0
B2720,B2703,0.0,2
B2720,B2701,nan,0
B2720,A7401,nan,0
B2720,B8301,0.0487804878049,82
B2720,A1102,nan,0
B2720,A1101,0.0,15
B2720,B0803,0.25,12
B2720,B0802,0.25,12
B2720,B0801,0.529411764706,17
B2720,B5703,nan,0
B2720,B5702,nan,0
B2720,B5701,0.15,20
B2720,A2902,0.4,5
B2720,C0303,0.833333333333,12
B2720,A0250,nan,0
B2720,A3207,0.861111111111,36
B2720,A2501,0.0,4
B2720,B1501,0.428571428571,21
B2720,A3201,nan,0
B2720,B1502,1.0,10
B2720,B1509,0.125,16
B2720,E0103,nan,0
B2720,B2706,nan,0
B2720,B1503,nan,0
B2720,B8101,nan,0
B2720,A3101,0.0625,16
B2720,B2705,0.631578947368,19
B2720,B60,nan,0
B2720,A24,nan,0
B2720,A26,nan,0
B2720,B3701,nan,0
B2720,B1517,0.636363636364,11
B2720,A3215,0.684210526316,19
B2720,B4506,0.0555555555556,90
B2720,B4501,nan,0
B2720,B1801,0.0,13
B2720,B5101,0.25,8
B2720,B5401,nan,0
B2720,A0302,nan,0
B2720,A0301,0.25,8
B2720,A11,nan,0
B2720,A1,nan,0
B2720,B4002,nan,0
B2720,A3,nan,0
B2720,A2,nan,0
B2720,A6802,0.1875,16
B2720,A6801,nan,0
B2720,A3001,0.153846153846,13
B2720,A3002,nan,0
B2720,Cw1,nan,0
B2720,C0501,0.117647058824,17
B2720,C1203,0.923076923077,13
B2720,Cw4,nan,0
B2720,A0319,0.666666666667,15
B2720,B5301,nan,0
B2720,A2601,0.0555555555556,18
B2720,A2602,0.153846153846,13
B2720,A2603,0.0769230769231,13
B2720,A8001,0.0,2
B2720,B4403,nan,0
B2720,B4402,nan,0
B2720,B3801,0.0,1
B2720,B4013,0.897435897436,39
A6601,C1502,nan,0
A6601,A2301,0.780487804878,41
A6601,A0217,nan,0
A6601,A0216,0.894736842105,19
A6601,A0211,0.888888888889,18
A6601,A0210,nan,0
A6601,A0212,0.742857142857,35
A6601,B51,nan,0
A6601,A0219,0.9375,32
A6601,B4001,0.804347826087,46
A6601,A6901,1.0,7
A6601,C0401,0.5,4
A6601,B1542,0.0,2
A6601,C0602,0.5,2
A6601,B7301,nan,0
A6601,B5801,0.888888888889,45
A6601,B5802,nan,0
A6601,B0702,0.866666666667,45
A6601,B3503,0.75,4
A6601,B3501,0.75,4
A6601,A0206,0.047619047619,21
A6601,A0207,nan,0
A6601,A0204,nan,0
A6601,A0205,nan,0
A6601,A0202,0.0,1
A6601,A0203,0.888888888889,27
A6601,A0201,0.807692307692,52
A6601,C0802,nan,0
A6601,B3901,0.891891891892,37
A6601,B7,nan,0
A6601,B8,nan,0
A6601,B4601,0.926829268293,41
A6601,B2720,nan,0
A6601,A6601,1.0,61
A6601,C1402,0.5,2
A6601,B2710,nan,0
A6601,B5201,nan,0
A6601,A0101,0.892857142857,56
A6601,E0101,nan,0
A6601,A2402,0.909090909091,11
A6601,A2403,0.738095238095,42
A6601,B1401,0.0,1
A6601,B1402,0.888888888889,45
A6601,A3301,1.0,15
A6601,A3/11,nan,0
A6601,A6823,1.0,2
A6601,B4801,nan,0
A6601,C0702,0.333333333333,3
A6601,B4201,0.75,4
A6601,B2704,nan,0
A6601,B4202,nan,0
A6601,B2702,nan,0
A6601,B2703,0.906976744186,43
A6601,B2701,nan,0
A6601,A7401,nan,0
A6601,B8301,0.0,2
A6601,A1102,nan,0
A6601,A1101,0.916666666667,60
A6601,B0803,nan,0
A6601,B0802,nan,0
A6601,B0801,0.891304347826,46
A6601,B5703,nan,0
A6601,B5702,nan,0
A6601,B5701,0.886363636364,44
A6601,A2902,0.814814814815,54
A6601,C0303,1.0,1
A6601,A0250,nan,0
A6601,A3207,nan,0
A6601,A2501,0.951219512195,41
A6601,B1501,0.894736842105,38
A6601,A3201,0.909090909091,11
A6601,B1502,nan,0
A6601,B1509,nan,0
A6601,E0103,nan,0
A6601,B2706,nan,0
A6601,B1503,0.0,1
A6601,B8101,nan,0
A6601,A3101,0.933333333333,15
A6601,B2705,0.860465116279,43
A6601,B60,nan,0
A6601,A24,nan,0
A6601,A26,nan,0
A6601,B3701,nan,0
A6601,B1517,0.935483870968,31
A6601,A3215,nan,0
A6601,B4506,0.0,2
A6601,B4501,0.0,1
A6601,B1801,0.886363636364,44
A6601,B5101,0.897959183673,49
A6601,B5401,0.75,4
A6601,A0302,nan,0
A6601,A0301,0.916666666667,60
A6601,A11,nan,0
A6601,A1,nan,0
A6601,B4002,0.0,1
A6601,A3,nan,0
A6601,A2,nan,0
A6601,A6802,0.432432432432,37
A6601,A6801,0.933333333333,15
A6601,A3001,0.911111111111,45
A6601,A3002,0.853658536585,41
A6601,Cw1,nan,0
A6601,C0501,0.5,2
A6601,C1203,0.25,4
A6601,Cw4,nan,0
A6601,A0319,nan,0
A6601,B5301,0.897959183673,49
A6601,A2601,0.980392156863,51
A6601,A2602,nan,0
A6601,A2603,nan,0
A6601,A8001,0.909090909091,44
A6601,B4403,0.0,1
A6601,B4402,0.888888888889,45
A6601,B3801,0.0,2
A6601,B4013,nan,0
C1402,C1502,0.344827586207,87
C1402,A2301,0.461538461538,13
C1402,A0217,1.0,1
C1402,A0216,0.111111111111,9
C1402,A0211,0.555555555556,9
C1402,A0210,nan,0
C1402,A0212,0.352941176471,17
C1402,B51,nan,0
C1402,A0219,0.315789473684,19
C1402,B4001,0.275,40
C1402,A6901,0.326086956522,46
C1402,C0401,0.141666666667,120
C1402,B1542,0.126126126126,111
C1402,C0602,0.411111111111,90
C1402,B7301,0.2,5
C1402,B5801,0.322033898305,59
C1402,B5802,nan,0
C1402,B0702,0.41975308642,81
C1402,B3503,nan,0
C1402,B3501,0.531914893617,47
C1402,A0206,0.521739130435,46
C1402,A0207,nan,0
C1402,A0204,nan,0
C1402,A0205,nan,0
C1402,A0202,0.0,5
C1402,A0203,0.346153846154,52
C1402,A0201,0.428571428571,70
C1402,C0802,0.294117647059,17
C1402,B3901,0.444444444444,36
C1402,B7,0.0,1
C1402,B8,nan,0
C1402,B4601,0.566037735849,53
C1402,B2720,0.847826086957,46
C1402,A6601,0.5,2
C1402,C1402,1.0,228
C1402,B2710,nan,0
C1402,B5201,nan,0
C1402,A0101,0.2,60
C1402,E0101,nan,0
C1402,A2402,0.733333333333,15
C1402,A2403,0.774193548387,31
C1402,B1401,nan,0
C1402,B1402,0.0,2
C1402,A3301,0.0,4
C1402,A3/11,nan,0
C1402,A6823,0.923076923077,39
C1402,B4801,0.642857142857,28
C1402,C0702,0.545454545455,33
C1402,B4201,nan,0
C1402,B2704,nan,0
C1402,B4202,nan,0
C1402,B2702,nan,0
C1402,B2703,0.0,14
C1402,B2701,nan,0
C1402,A7401,nan,0
C1402,B8301,0.201923076923,104
C1402,A1102,nan,0
C1402,A1101,0.259259259259,54
C1402,B0803,0.25,20
C1402,B0802,0.323529411765,34
C1402,B0801,0.315789473684,57
C1402,B5703,nan,0
C1402,B5702,nan,0
C1402,B5701,0.22,50
C1402,A2902,0.571428571429,21
C1402,C0303,0.739130434783,23
C1402,A0250,0.5,2
C1402,A3207,0.676470588235,34
C1402,A2501,0.35,20
C1402,B1501,0.534246575342,73
C1402,A3201,1.0,1
C1402,B1502,0.941176470588,17
C1402,B1509,0.285714285714,35
C1402,E0103,0.0,1
C1402,B2706,nan,0
C1402,B1503,0.0,1
C1402,B8101,nan,0
C1402,A3101,0.413043478261,46
C1402,B2705,0.333333333333,48
C1402,B60,nan,0
C1402,A24,nan,0
C1402,A26,nan,0
C1402,B3701,nan,0
C1402,B1517,0.529411764706,34
C1402,A3215,0.769230769231,39
C1402,B4506,0.127272727273,110
C1402,B4501,nan,0
C1402,B1801,0.289473684211,38
C1402,B5101,0.222222222222,36
C1402,B5401,0.0,2
C1402,A0302,nan,0
C1402,A0301,0.259259259259,54
C1402,A11,nan,0
C1402,A1,nan,0
C1402,B4002,nan,0
C1402,A3,nan,0
C1402,A2,nan,0
C1402,A6802,0.193548387097,31
C1402,A6801,0.0,4
C1402,A3001,0.34,50
C1402,A3002,0.333333333333,3
C1402,Cw1,nan,0
C1402,C0501,0.151515151515,33
C1402,C1203,0.911764705882,34
C1402,Cw4,nan,0
C1402,A0319,0.333333333333,15
C1402,B5301,0.0,4
C1402,A2601,0.285714285714,70
C1402,A2602,0.37037037037,27
C1402,A2603,0.227272727273,22
C1402,A8001,0.363636363636,22
C1402,B4403,nan,0
C1402,B4402,0.1875,16
C1402,B3801,0.545454545455,11
C1402,B4013,0.645161290323,31
B2710,C1502,nan,0
B2710,A2301,nan,0
B2710,A0217,nan,0
B2710,A0216,nan,0
B2710,A0211,nan,0
B2710,A0210,nan,0
B2710,A0212,nan,0
B2710,B51,nan,0
B2710,A0219,nan,0
B2710,B4001,1.0,1
B2710,A6901,1.0,1
B2710,C0401,nan,0
B2710,B1542,nan,0
B2710,C0602,nan,0
B2710,B7301,nan,0
B2710,B5801,1.0,1
B2710,B5802,nan,0
B2710,B0702,1.0,1
B2710,B3503,nan,0
B2710,B3501,nan,0
B2710,A0206,nan,0
B2710,A0207,nan,0
B2710,A0204,nan,0
B2710,A0205,nan,0
B2710,A0202,nan,0
B2710,A0203,nan,0
B2710,A0201,1.0,1
B2710,C0802,nan,0
B2710,B3901,nan,0
B2710,B7,nan,0
B2710,B8,nan,0
B2710,B4601,nan,0
B2710,B2720,nan,0
B2710,A6601,nan,0
B2710,C1402,nan,0
B2710,B2710,1.0,1
B2710,B5201,nan,0
B2710,A0101,1.0,1
B2710,E0101,nan,0
B2710,A2402,nan,0
B2710,A2403,nan,0
B2710,B1401,nan,0
B2710,B1402,nan,0
B2710,A3301,nan,0
B2710,A3/11,nan,0
B2710,A6823,nan,0
B2710,B4801,nan,0
B2710,C0702,0.0,1
B2710,B4201,nan,0
B2710,B2704,1.0,1
B2710,B4202,nan,0
B2710,B2702,1.0,1
B2710,B2703,1.0,1
B2710,B2701,1.0,1
B2710,A7401,nan,0
B2710,B8301,nan,0
B2710,A1102,nan,0
B2710,A1101,1.0,1
B2710,B0803,nan,0
B2710,B0802,nan,0
B2710,B0801,nan,0
B2710,B5703,nan,0
B2710,B5702,nan,0
B2710,B5701,nan,0
B2710,A2902,nan,0
B2710,C0303,nan,0
B2710,A0250,nan,0
B2710,A3207,nan,0
B2710,A2501,nan,0
B2710,B1501,1.0,1
B2710,A3201,nan,0
B2710,B1502,nan,0
B2710,B1509,nan,0
B2710,E0103,nan,0
B2710,B2706,1.0,1
B2710,B1503,nan,0
B2710,B8101,nan,0
B2710,A3101,1.0,1
B2710,B2705,1.0,1
B2710,B60,nan,0
B2710,A24,nan,0
B2710,A26,nan,0
B2710,B3701,nan,0
B2710,B1517,nan,0
B2710,A3215,nan,0
B2710,B4506,nan,0
B2710,B4501,nan,0
B2710,B1801,nan,0
B2710,B5101,nan,0
B2710,B5401,nan,0
B2710,A0302,nan,0
B2710,A0301,1.0,1
B2710,A11,nan,0
B2710,A1,nan,0
B2710,B4002,nan,0
B2710,A3,nan,0
B2710,A2,nan,0
B2710,A6802,nan,0
B2710,A6801,nan,0
B2710,A3001,nan,0
B2710,A3002,nan,0
B2710,Cw1,nan,0
B2710,C0501,nan,0
B2710,C1203,nan,0
B2710,Cw4,nan,0
B2710,A0319,nan,0
B2710,B5301,nan,0
B2710,A2601,nan,0
B2710,A2602,nan,0
B2710,A2603,nan,0
B2710,A8001,nan,0
B2710,B4403,nan,0
B2710,B4402,nan,0
B2710,B3801,nan,0
B2710,B4013,nan,0
B5201,C1502,nan,0
B5201,A2301,nan,0
B5201,A0217,nan,0
B5201,A0216,nan,0
B5201,A0211,nan,0
B5201,A0210,nan,0
B5201,A0212,nan,0
B5201,B51,nan,0
B5201,A0219,nan,0
B5201,B4001,nan,0
B5201,A6901,nan,0
B5201,C0401,nan,0
B5201,B1542,nan,0
B5201,C0602,nan,0
B5201,B7301,nan,0
B5201,B5801,nan,0
B5201,B5802,nan,0
B5201,B0702,nan,0
B5201,B3503,nan,0
B5201,B3501,nan,0
B5201,A0206,nan,0
B5201,A0207,nan,0
B5201,A0204,nan,0
B5201,A0205,nan,0
B5201,A0202,nan,0
B5201,A0203,nan,0
B5201,A0201,nan,0
B5201,C0802,nan,0
B5201,B3901,nan,0
B5201,B7,nan,0
B5201,B8,nan,0
B5201,B4601,nan,0
B5201,B2720,nan,0
B5201,A6601,nan,0
B5201,C1402,nan,0
B5201,B2710,nan,0
B5201,B5201,1.0,7
B5201,A0101,0.666666666667,6
B5201,E0101,nan,0
B5201,A2402,nan,0
B5201,A2403,nan,0
B5201,B1401,nan,0
B5201,B1402,nan,0
B5201,A3301,nan,0
B5201,A3/11,nan,0
B5201,A6823,nan,0
B5201,B4801,nan,0
B5201,C0702,nan,0
B5201,B4201,nan,0
B5201,B2704,nan,0
B5201,B4202,nan,0
B5201,B2702,nan,0
B5201,B2703,nan,0
B5201,B2701,nan,0
B5201,A7401,nan,0
B5201,B8301,nan,0
B5201,A1102,nan,0
B5201,A1101,nan,0
B5201,B0803,nan,0
B5201,B0802,nan,0
B5201,B0801,nan,0
B5201,B5703,nan,0
B5201,B5702,nan,0
B5201,B5701,nan,0
B5201,A2902,nan,0
B5201,C0303,nan,0
B5201,A0250,nan,0
B5201,A3207,nan,0
B5201,A2501,nan,0
B5201,B1501,1.0,6
B5201,A3201,nan,0
B5201,B1502,nan,0
B5201,B1509,nan,0
B5201,E0103,nan,0
B5201,B2706,nan,0
B5201,B1503,nan,0
B5201,B8101,nan,0
B5201,A3101,nan,0
B5201,B2705,nan,0
B5201,B60,nan,0
B5201,A24,nan,0
B5201,A26,nan,0
B5201,B3701,nan,0
B5201,B1517,nan,0
B5201,A3215,nan,0
B5201,B4506,nan,0
B5201,B4501,nan,0
B5201,B1801,nan,0
B5201,B5101,nan,0
B5201,B5401,nan,0
B5201,A0302,nan,0
B5201,A0301,nan,0
B5201,A11,nan,0
B5201,A1,nan,0
B5201,B4002,nan,0
B5201,A3,nan,0
B5201,A2,nan,0
B5201,A6802,nan,0
B5201,A6801,nan,0
B5201,A3001,nan,0
B5201,A3002,nan,0
B5201,Cw1,nan,0
B5201,C0501,nan,0
B5201,C1203,nan,0
B5201,Cw4,nan,0
B5201,A0319,nan,0
B5201,B5301,nan,0
B5201,A2601,nan,0
B5201,A2602,nan,0
B5201,A2603,nan,0
B5201,A8001,nan,0
B5201,B4403,nan,0
B5201,B4402,nan,0
B5201,B3801,nan,0
B5201,B4013,nan,0
A0101,C1502,0.636363636364,33
A0101,A2301,0.740952380952,1050
A0101,A0217,0.444444444444,9
A0101,A0216,0.744769874477,239
A0101,A0211,0.546296296296,324
A0101,A0210,0.733333333333,15
A0101,A0212,0.596610169492,295
A0101,B51,nan,0
A0101,A0219,0.763532763533,351
A0101,B4001,0.881965552178,1974
A0101,A6901,0.841216216216,1776
A0101,C0401,0.776,125
A0101,B1542,0.897727272727,88
A0101,C0602,0.738805970149,134
A0101,B7301,0.926829268293,82
A0101,B5801,0.877396344182,2243
A0101,B5802,0.857142857143,14
A0101,B0702,0.827835517397,2213
A0101,B3503,0.888888888889,126
A0101,B3501,0.814977973568,1589
A0101,A0206,0.699481865285,1351
A0101,A0207,0.666666666667,3
A0101,A0204,nan,0
A0101,A0205,0.0,3
A0101,A0202,0.751121076233,446
A0101,A0203,0.779266572638,1418
A0101,A0201,0.81694214876,2420
A0101,C0802,0.518518518519,27
A0101,B3901,0.700365408039,821
A0101,B7,0.125,8
A0101,B8,nan,0
A0101,B4601,0.879640044994,889
A0101,B2720,0.0,16
A0101,A6601,0.892857142857,56
A0101,C1402,0.2,60
A0101,B2710,1.0,1
A0101,B5201,0.666666666667,6
A0101,A0101,1.0,3680
A0101,E0101,1.0,1
A0101,A2402,0.781802120141,1132
A0101,A2403,0.712871287129,505
A0101,B1401,0.625,8
A0101,B1402,0.905982905983,117
A0101,A3301,0.900726392252,413
A0101,A3/11,nan,0
A0101,A6823,0.277777777778,18
A0101,B4801,0.873825503356,745
A0101,C0702,0.307692307692,39
A0101,B4201,0.754901960784,102
A0101,B2704,1.0,1
A0101,B4202,0.363636363636,11
A0101,B2702,1.0,5
A0101,B2703,0.8,155
A0101,B2701,1.0,1
A0101,A7401,0.5,2
A0101,B8301,0.7,80
A0101,A1102,0.333333333333,3
A0101,A1101,0.843286933094,2227
A0101,B0803,0.930394431555,431
A0101,B0802,0.885935769657,903
A0101,B0801,0.827775012444,2009
A0101,B5703,0.2,15
A0101,B5702,0.142857142857,7
A0101,B5701,0.884735202492,1284
A0101,A2902,0.756949960286,1259
A0101,C0303,0.269230769231,26
A0101,A0250,0.313131313131,99
A0101,A3207,0.166666666667,12
A0101,A2501,0.640692640693,231
A0101,B1501,0.774918109499,2137
A0101,A3201,0.731182795699,186
A0101,B1502,0.329268292683,82
A0101,B1509,0.859229747676,753
A0101,E0103,0.666666666667,3
A0101,B2706,1.0,1
A0101,B1503,0.80625,160
A0101,B8101,0.333333333333,9
A0101,A3101,0.835202340322,2051
A0101,B2705,0.86660268714,2084
A0101,B60,nan,0
A0101,A24,nan,0
A0101,A26,nan,0
A0101,B3701,0.55,20
A0101,B1517,0.77696969697,825
A0101,A3215,0.4,10
A0101,B4506,0.896551724138,87
A0101,B4501,0.935714285714,280
A0101,B1801,0.872807017544,1140
A0101,B5101,0.895475819033,641
A0101,B5401,0.918088737201,293
A0101,A0302,0.4,5
A0101,A0301,0.834013605442,2205
A0101,A11,0.0,4
A0101,A1,nan,0
A0101,B4002,0.885608856089,271
A0101,A3,nan,0
A0101,A2,0.0,3
A0101,A6802,0.844660194175,1030
A0101,A6801,0.823394495413,436
A0101,A3001,0.769927536232,1656
A0101,A3002,0.754178957719,1017
A0101,Cw1,nan,0
A0101,C0501,0.763157894737,38
A0101,C1203,0.146341463415,41
A0101,Cw4,nan,0
A0101,A0319,0.5,8
A0101,B5301,0.879310344828,348
A0101,A2601,0.851909586906,2566
A0101,A2602,0.789772727273,528
A0101,A2603,0.892177589852,473
A0101,A8001,0.811088295688,487
A0101,B4403,0.896321070234,299
A0101,B4402,0.942325581395,1075
A0101,B3801,0.809364548495,299
A0101,B4013,0.428571428571,7
E0101,C1502,nan,0
E0101,A2301,nan,0
E0101,A0217,nan,0
E0101,A0216,0.0,1
E0101,A0211,0.0,1
E0101,A0210,nan,0
E0101,A0212,0.0,1
E0101,B51,nan,0
E0101,A0219,0.0,1
E0101,B4001,0.0,1
E0101,A6901,0.0,1
E0101,C0401,nan,0
E0101,B1542,nan,0
E0101,C0602,nan,0
E0101,B7301,nan,0
E0101,B5801,1.0,1
E0101,B5802,nan,0
E0101,B0702,1.0,1
E0101,B3503,nan,0
E0101,B3501,0.0,1
E0101,A0206,0.0,1
E0101,A0207,nan,0
E0101,A0204,nan,0
E0101,A0205,nan,0
E0101,A0202,nan,0
E0101,A0203,1.0,1
E0101,A0201,0.0,1
E0101,C0802,nan,0
E0101,B3901,0.0,1
E0101,B7,nan,0
E0101,B8,nan,0
E0101,B4601,nan,0
E0101,B2720,nan,0
E0101,A6601,nan,0
E0101,C1402,nan,0
E0101,B2710,nan,0
E0101,B5201,nan,0
E0101,A0101,1.0,1
E0101,E0101,1.0,1
E0101,A2402,nan,0
E0101,A2403,nan,0
E0101,B1401,nan,0
E0101,B1402,nan,0
E0101,A3301,nan,0
E0101,A3/11,nan,0
E0101,A6823,nan,0
E0101,B4801,0.0,1
E0101,C0702,1.0,1
E0101,B4201,nan,0
E0101,B2704,nan,0
E0101,B4202,nan,0
E0101,B2702,nan,0
E0101,B2703,nan,0
E0101,B2701,nan,0
E0101,A7401,nan,0
E0101,B8301,nan,0
E0101,A1102,nan,0
E0101,A1101,1.0,1
E0101,B0803,1.0,1
E0101,B0802,1.0,1
E0101,B0801,1.0,1
E0101,B5703,nan,0
E0101,B5702,nan,0
E0101,B5701,1.0,1
E0101,A2902,nan,0
E0101,C0303,nan,0
E0101,A0250,0.0,1
E0101,A3207,nan,0
E0101,A2501,nan,0
E0101,B1501,nan,0
E0101,A3201,nan,0
E0101,B1502,nan,0
E0101,B1509,1.0,1
E0101,E0103,nan,0
E0101,B2706,nan,0
E0101,B1503,nan,0
E0101,B8101,nan,0
E0101,A3101,1.0,1
E0101,B2705,0.0,1
E0101,B60,nan,0
E0101,A24,nan,0
E0101,A26,nan,0
E0101,B3701,nan,0
E0101,B1517,1.0,1
E0101,A3215,nan,0
E0101,B4506,nan,0
E0101,B4501,nan,0
E0101,B1801,0.0,1
E0101,B5101,nan,0
E0101,B5401,nan,0
E0101,A0302,nan,0
E0101,A0301,nan,0
E0101,A11,nan,0
E0101,A1,nan,0
E0101,B4002,nan,0
E0101,A3,nan,0
E0101,A2,nan,0
E0101,A6802,1.0,1
E0101,A6801,nan,0
E0101,A3001,1.0,1
E0101,A3002,nan,0
E0101,Cw1,nan,0
E0101,C0501,nan,0
E0101,C1203,nan,0
E0101,Cw4,nan,0
E0101,A0319,nan,0
E0101,B5301,nan,0
E0101,A2601,1.0,1
E0101,A2602,1.0,1
E0101,A2603,1.0,1
E0101,A8001,nan,0
E0101,B4403,nan,0
E0101,B4402,1.0,1
E0101,B3801,nan,0
E0101,B4013,nan,0
A2402,C1502,0.2,10
A2402,A2301,0.913043478261,1150
A2402,A0217,0.583333333333,12
A2402,A0216,0.442307692308,52
A2402,A0211,0.38961038961,77
A2402,A0210,nan,0
A2402,A0212,0.5,72
A2402,B51,nan,0
A2402,A0219,0.575342465753,73
A2402,B4001,0.916666666667,480
A2402,A6901,0.861924686192,239
A2402,C0401,0.333333333333,39
A2402,B1542,0.615384615385,13
A2402,C0602,0.797872340426,94
A2402,B7301,nan,0
A2402,B5801,0.840740740741,540
A2402,B5802,0.928571428571,14
A2402,B0702,0.817593790427,773
A2402,B3503,0.879032258065,124
A2402,B3501,0.829646017699,452
A2402,A0206,0.712719298246,456
A2402,A0207,0.533333333333,15
A2402,A0204,nan,0
A2402,A0205,0.666666666667,6
A2402,A0202,0.757412398922,371
A2402,A0203,0.715481171548,478
A2402,A0201,0.77724665392,1046
A2402,C0802,0.7,10
A2402,B3901,0.604938271605,81
A2402,B7,0.142857142857,7
A2402,B8,nan,0
A2402,B4601,0.904191616766,167
A2402,B2720,nan,0
A2402,A6601,0.909090909091,11
A2402,C1402,0.733333333333,15
A2402,B2710,nan,0
A2402,B5201,nan,0
A2402,A0101,0.781802120141,1132
A2402,E0101,nan,0
A2402,A2402,1.0,2360
A2402,A2403,0.876404494382,89
A2402,B1401,0.571428571429,7
A2402,B1402,0.840579710145,69
A2402,A3301,0.917218543046,302
A2402,A3/11,nan,0
A2402,A6823,0.5,2
A2402,B4801,0.866666666667,15
A2402,C0702,0.84,25
A2402,B4201,0.745098039216,102
A2402,B2704,nan,0
A2402,B4202,0.363636363636,11
A2402,B2702,nan,0
A2402,B2703,0.758620689655,29
A2402,B2701,nan,0
A2402,A7401,0.5,2
A2402,B8301,0.538461538462,13
A2402,A1102,0.0,1
A2402,A1101,0.81994047619,672
A2402,B0803,0.407407407407,27
A2402,B0802,0.888888888889,207
A2402,B0801,0.811666666667,600
A2402,B5703,0.133333333333,15
A2402,B5702,0.142857142857,7
A2402,B5701,0.804597701149,348
A2402,A2902,0.722986247544,1018
A2402,C0303,0.5,6
A2402,A0250,0.105263157895,19
A2402,A3207,0.75,4
A2402,A2501,0.707317073171,41
A2402,B1501,0.716083916084,715
A2402,A3201,0.827433628319,226
A2402,B1502,1.0,1
A2402,B1509,0.864197530864,162
A2402,E0103,1.0,1
A2402,B2706,nan,0
A2402,B1503,0.776223776224,143
A2402,B8101,0.333333333333,9
A2402,A3101,0.85,480
A2402,B2705,0.894329896907,388
A2402,B60,nan,0
A2402,A24,nan,0
A2402,A26,nan,0
A2402,B3701,0.708333333333,24
A2402,B1517,0.517857142857,56
A2402,A3215,0.333333333333,3
A2402,B4506,0.615384615385,13
A2402,B4501,0.897526501767,283
A2402,B1801,0.844497607656,418
A2402,B5101,0.906148867314,309
A2402,B5401,0.899641577061,279
A2402,A0302,nan,0
A2402,A0301,0.822766570605,694
A2402,A11,0.0,4
A2402,A1,nan,0
A2402,B4002,0.852830188679,265
A2402,A3,nan,0
A2402,A2,0.25,4
A2402,A6802,0.786046511628,430
A2402,A6801,0.862619808307,313
A2402,A3001,0.823717948718,312
A2402,A3002,0.694725028058,891
A2402,Cw1,nan,0
A2402,C0501,0.0,5
A2402,C1203,0.0,5
A2402,Cw4,nan,0
A2402,A0319,0.0,1
A2402,B5301,0.843205574913,287
A2402,A2601,0.83786316776,1067
A2402,A2602,0.371428571429,35
A2402,A2603,0.382352941176,34
A2402,A8001,0.725,40
A2402,B4403,0.893617021277,282
A2402,B4402,0.905437352246,423
A2402,B3801,0.866666666667,30
A2402,B4013,nan,0
A2403,C1502,0.294117647059,17
A2403,A2301,0.970315398887,539
A2403,A0217,0.5,2
A2403,A0216,0.94398340249,482
A2403,A0211,0.862962962963,540
A2403,A0210,1.0,18
A2403,A0212,0.895962732919,644
A2403,B51,nan,0
A2403,A0219,0.954911433172,621
A2403,B4001,0.834549878345,411
A2403,A6901,0.859068627451,816
A2403,C0401,0.564102564103,78
A2403,B1542,0.8125,32
A2403,C0602,0.4,15
A2403,B7301,nan,0
A2403,B5801,0.784017278618,463
A2403,B5802,nan,0
A2403,B0702,0.664,500
A2403,B3503,nan,0
A2403,B3501,0.654178674352,347
A2403,A0206,0.489130434783,184
A2403,A0207,nan,0
A2403,A0204,nan,0
A2403,A0205,nan,0
A2403,A0202,0.76,25
A2403,A0203,0.864535768645,657
A2403,A0201,0.791537667699,969
A2403,C0802,0.428571428571,7
A2403,B3901,0.867756315007,673
A2403,B7,nan,0
A2403,B8,nan,0
A2403,B4601,0.952887537994,658
A2403,B2720,0.0,1
A2403,A6601,0.738095238095,42
A2403,C1402,0.774193548387,31
A2403,B2710,nan,0
A2403,B5201,nan,0
A2403,A0101,0.712871287129,505
A2403,E0101,nan,0
A2403,A2402,0.876404494382,89
A2403,A2403,1.0,1175
A2403,B1401,nan,0
A2403,B1402,0.837209302326,43
A2403,A3301,0.708333333333,24
A2403,A3/11,nan,0
A2403,A6823,0.285714285714,7
A2403,B4801,0.935483870968,62
A2403,C0702,0.714285714286,21
A2403,B4201,nan,0
A2403,B2704,nan,0
A2403,B4202,nan,0
A2403,B2702,nan,0
A2403,B2703,0.974276527331,622
A2403,B2701,nan,0
A2403,A7401,nan,0
A2403,B8301,0.741935483871,31
A2403,A1102,nan,0
A2403,A1101,0.637526652452,469
A2403,B0803,0.222222222222,54
A2403,B0802,0.443396226415,106
A2403,B0801,0.750566893424,441
A2403,B5703,nan,0
A2403,B5702,nan,0
A2403,B5701,0.877883310719,737
A2403,A2902,0.840384615385,520
A2403,C0303,0.4,10
A2403,A0250,0.5625,64
A2403,A3207,0.8,5
A2403,A2501,0.915384615385,650
A2403,B1501,0.823529411765,867
A2403,A3201,0.0,2
A2403,B1502,nan,0
A2403,B1509,0.448598130841,107
A2403,E0103,nan,0
A2403,B2706,nan,0
A2403,B1503,nan,0
A2403,B8101,nan,0
A2403,A3101,0.674418604651,387
A2403,B2705,0.822115384615,416
A2403,B60,nan,0
A2403,A24,nan,0
A2403,A26,nan,0
A2403,B3701,nan,0
A2403,B1517,0.83273381295,556
A2403,A3215,0.333333333333,3
A2403,B4506,0.8125,32
